tweet_id;airline_sentiment;airline_sentiment_confidence;negativereason;negativereason_confidence;airline;name;negativereason_gold;text;tweet_created;tweet_location;user_timezone
568850600261226496;negative;1.0;Customer Service Issue;1.0;United;bugstory;;@united after several trials and several hours of waiting on phone to contact customer care to get my refund all I get is cold shoulder;2015-02-20 11:12:06 -0800;Baltimore, MD;Eastern Time (US & Canada)
568848259008962560;negative;1.0;Bad Flight;1.0;United;PamelaBacorn;;@united Flight is awful only one lavatory functioning, and people lining up, bumping, etc. because can't use 1st class bathroom. Ridiculous;2015-02-20 11:02:48 -0800;Santa Barbara CA;Pacific Time (US & Canada)
568847616404004864;neutral;0.6907;;;United;VidFall;;@United Airlines Is Changing Its MileagePlus Program: Winners And Losers http://t.co/F1yvAiO9ul http://t.co/vGlx6Ykwqg;2015-02-20 11:00:15 -0800;USA;Eastern Time (US & Canada)
568847199460835328;negative;0.6718;Late Flight;0.6718;United;geoff_lane;;@united actually we aren't. Still parked here.;2015-02-20 10:58:35 -0800;D.C.;Eastern Time (US & Canada)
568846499431337984;neutral;1.0;;;United;ant_kneee;;Can I put sun in my carry on? RT “@united: @ant_kneee Right now 0 would be a heat wave, so enjoy the warmth! Can you bring some home? ^JJ”;2015-02-20 10:55:48 -0800;Chicago & Worldwide;Central Time (US & Canada)
568845724110213120;positive;1.0;;;United;rockstarbrands;;@united Thanks!;2015-02-20 10:52:43 -0800;YHZ;Atlantic Time (Canada)
568845539405656064;positive;1.0;;;United;Easy_E_;;@united thanks for prompt response.  Another hour to enjoy vacation! Perhaps a bug in the app as it still shows 2:55.;2015-02-20 10:51:59 -0800;Tri State NY area...;Eastern Time (US & Canada)
568844772191940608;negative;0.6667;Flight Booking Problems;0.6667;United;DuncanKneeDeep;;@united Why can I only apply one travel certificate per itinerary even when I have multiple flights?;2015-02-20 10:48:56 -0800;The Gaming Cartel;Amsterdam
568844097374560256;positive;0.6889;;;United;alinosa;;"@united appreciate the sentiment and you were able to get me off the ground;still missed connection";2015-02-20 10:46:16 -0800;South Texas;Central Time (US & Canada)
568844078730727424;negative;1.0;Flight Booking Problems;0.6333;United;paul_chard63;;"@united I log in, view reservations, try view specific reservation &amp; takes me back to login page,";2015-02-20 10:46:11 -0800;Celebration, FL;Eastern Time (US & Canada)
568842531531681792;neutral;0.6717;;0.0;United;paul_chard63;;"@united it just goes round &amp; round, it's be going on for weeks,";2015-02-20 10:40:02 -0800;Celebration, FL;Eastern Time (US & Canada)
568842357069770752;positive;0.7185;;;United;datachick;;Thank you @united for your prompt assistance.;2015-02-20 10:39:21 -0800;Toronto, ON;Eastern Time (US & Canada)
568841528455659520;neutral;0.3375;;0.0;United;dlm_3;;@united I looked on the email chain and there is not one;2015-02-20 10:36:03 -0800;Global;Eastern Time (US & Canada)
568840701850419200;negative;1.0;Flight Booking Problems;1.0;United;mikebrandes;;@united why the hell do my miles expire? Was really looking forward to accruing enough for a free flight in 10 years.;2015-02-20 10:32:46 -0800;Minneapolis, MN;Eastern Time (US & Canada)
568837615220166657;positive;1.0;;;United;SoyCoder;;@united thanks for more timely updates.;2015-02-20 10:20:30 -0800;;Central Time (US & Canada)
568837168350699520;neutral;0.6374;;0.0;United;BananaPants06;;@united Do you also want the naming rights to my first child so I can fly home and visit with my mother and avoid more winter depression?;2015-02-20 10:18:44 -0800;Chicago;Central Time (US & Canada)
568836728716333056;negative;1.0;Lost Luggage;1.0;United;Eileen429;;@united I'm familiar with the procedure. It wouldn't be the first time #UnitedAirlines lost one of my bags. #unhappytraveler;2015-02-20 10:16:59 -0800;Red Bank, NJ;Central Time (US & Canada)
568836642825375744;negative;1.0;Can't Tell;0.7016;United;VitalMX;;@united I get that. But doing it by giving inaccurate/misleading info doesn't seem like a great way to do it. #hopethegearmakesitintact;2015-02-20 10:16:38 -0800;;Pacific Time (US & Canada)
568835810532794368;negative;1.0;Late Flight;0.6663;United;geoff_lane;;@united cleaning a regional jet takes an hour?;2015-02-20 10:13:20 -0800;D.C.;Eastern Time (US & Canada)
568835255722860544;positive;1.0;;;United;lcadler;;@united Baggage check in and in flight crew the friendliest ever Flight#417 ogg to Lax !!!;2015-02-20 10:11:08 -0800;;Pacific Time (US & Canada)
568835134603931649;neutral;0.6699;;;United;ssegraves;;@united thanks. That means I have 30 minutes to make my international connection to HKG;2015-02-20 10:10:39 -0800;PDX / LGA / TXL / ?;Central Time (US & Canada)
568834890046832640;neutral;0.3569;;0.0;United;dizbaa1;;@united @JedediahBila KP I am not traveling - we trying to cheer up Ms. Bila.;2015-02-20 10:09:40 -0800;;Eastern Time (US & Canada)
568834851517771776;negative;1.0;Customer Service Issue;0.3608;United;BananaPants06;;@united You just tried to charge $750 for a $539 flight when I tried to make a change over the phone, not including $200 change fee. WTF?;2015-02-20 10:09:31 -0800;Chicago;Central Time (US & Canada)
568834799592448000;neutral;1.0;;;United;ScribblersNook;;@united workin on it. Waiting on him to reply.;2015-02-20 10:09:19 -0800;Atlanta, GA;Eastern Time (US & Canada)
568833209288372224;negative;1.0;Late Flight;1.0;United;ssegraves;;@united Flight 395. Rolling delay of 1 hour 42 minutes;2015-02-20 10:03:00 -0800;PDX / LGA / TXL / ?;Central Time (US & Canada)
568832931382366209;negative;0.6527;Late Flight;0.3395;United;ScribblersNook;;@united I believe just customer service. At last post he was at Narita in Tokyo. They sent him to a motel to rest. Said standby maybe 2days;2015-02-20 10:01:53 -0800;Atlanta, GA;Eastern Time (US & Canada)
568832682269888512;positive;1.0;;;United;traceyleffler;;@united of course not. The inflight crew was great!;2015-02-20 10:00:54 -0800;Boston, MA;Eastern Time (US & Canada)
568832576468746240;positive;0.6458;;;United;DanSeldow;;@united well played, ^LO.;2015-02-20 10:00:29 -0800;New Jersey;Eastern Time (US & Canada)
568832151119990784;negative;1.0;Customer Service Issue;0.3555;United;paul_chard63;;@united your website is a complete joke when using safari!;2015-02-20 09:58:47 -0800;Celebration, FL;Eastern Time (US & Canada)
568831929102913536;negative;1.0;Bad Flight;1.0;United;Mortars254;;@united the new seats on the Canadaair regional jets just plain suck.;2015-02-20 09:57:54 -0800;The Commonwealth of Virginia;Quito
568831574474661888;negative;1.0;Damaged Luggage;0.6406;United;mrphoto;;@united airlines abuse your expensive video equipment and overcharge you for the privilege http://t.co/SdyLuKR7pt via @robthecameraman;2015-02-20 09:56:30 -0800;Chew Valley, North Somerset UK;London
568830888089423872;negative;1.0;Late Flight;0.3594;United;theoli_co;;@united that's the reply? Lol hoping that at least the new plane was maintained before the flight. ??;2015-02-20 09:53:46 -0800;Newark, NJ;Central Time (US & Canada)
568830757730422784;negative;1.0;Can't Tell;0.6495;United;abigailedge;;@united Did somebody say flight upgrade?;2015-02-20 09:53:15 -0800;Brighton, UK;London
568829906584346624;negative;0.6559999999999999;Late Flight;0.3555;United;SoyCoder;;@united how is it tripitPro has accurate delayed dept. times and 2hours Late Flightr I hear the same from you? Just curious;2015-02-20 09:49:52 -0800;;Central Time (US & Canada)
568828240502128640;negative;0.6829999999999999;Customer Service Issue;0.3525;United;ScribblersNook;;@united trying to reach him for the number. At last they have him on standbye and gave him 1 meal voucher for a potential 2 day standbye!;2015-02-20 09:43:15 -0800;Atlanta, GA;Eastern Time (US & Canada)
568828064152424448;negative;1.0;Late Flight;1.0;United;hplager;;@united boarded 6373 on time, deplaned, and now 100 minutes delay. No transparency during. Can't wait to give up my gold status for AA.;2015-02-20 09:42:33 -0800;Bay Area;Quito
568827677001428992;negative;1.0;Customer Service Issue;1.0;United;MR_G_LISTER;;@united Once again I am victim to the scam that is your SHIT Customer Service, this time the agent hung up on me WTF do you teach your staff;2015-02-20 09:41:01 -0800;Benice Veach, CA;Eastern Time (US & Canada)
568826215089475584;negative;1.0;Customer Service Issue;1.0;United;dlm_3;;@united that may be true however after 4 weeks matter is still unresolved and I can not get through to a supervisor or manager to help;2015-02-20 09:35:12 -0800;Global;Eastern Time (US & Canada)
568824987244584961;negative;1.0;Bad Flight;0.6947;United;markbrownwriter;;@united I'm not know if the seats are actually narrower than other seats but they feel like it. Or maybe I'm extra bloated.;2015-02-20 09:30:19 -0800;Studio City, CA;Tehran
568822919633240064;negative;1.0;Late Flight;1.0;United;alinosa;;@united delayed going home AGAIN. Getting really tired of delays.;2015-02-20 09:22:06 -0800;South Texas;Central Time (US & Canada)
568822440631144448;positive;1.0;;;United;Sweet_Curly;;@united a big thanks to ^MN and ^KN or patiently clarifying the United domestic world to me.;2015-02-20 09:20:12 -0800;;Berlin
568821261767303168;negative;1.0;Cancelled Flight;0.6831;United;Eileen429;;@united I'm rebooked. Getting home 4 hours Late Flightr then planned. What are the chances I'll ever see my bag again? #unhappytraveler;2015-02-20 09:15:31 -0800;Red Bank, NJ;Central Time (US & Canada)
568819285990215680;negative;1.0;Customer Service Issue;1.0;United;mariel_soraya;;@united I was not looking for the fare to be returned on the companion flight.  don't understand why an additional $200 fee was necessary.;2015-02-20 09:07:40 -0800;;Eastern Time (US & Canada)
568819025733652481;positive;1.0;;;United;TaylorWoot;;@united thank you so much, that helps a ton. Whoever is on this Twitter acct today deserves a handshake and a hot chocoLate Flight. #problemsolvers;2015-02-20 09:06:38 -0800;Easley SC;Eastern Time (US & Canada)
568818998445522944;neutral;0.6633;;;United;rockstarbrands;;@united I left headphones in 2A on UA4689 from YHZ-EWR. It's a long shot to see them again. But worth a tweet anyway!;2015-02-20 09:06:32 -0800;YHZ;Atlantic Time (Canada)
568817985147654144;negative;0.7069;Can't Tell;0.3583;United;AndyA3;;@united flight 5187 to be specific. The last two were probably 30 feet apart and within sight of each other;2015-02-20 09:02:30 -0800;San Francisco;Pacific Time (US & Canada)
568817894030741504;positive;0.6641;;0.0;United;redirsrm;;@united love being told you would issue a refund when you couldn't get us out of the way of a hurricane to have it denied;2015-02-20 09:02:08 -0800;;Eastern Time (US & Canada)
568817350864023552;negative;1.0;Can't Tell;0.6867;United;AndyA3;;@united yes to three different checkers along the walk to the plane. Overkill;2015-02-20 08:59:59 -0800;San Francisco;Pacific Time (US & Canada)
568815893641211905;negative;0.6598;Flight Booking Problems;0.6598;United;karenharbert;;@united Bummer. Might have to go with @AmericanAir card instead. TY for response though.;2015-02-20 08:54:11 -0800;Columbia, MO;Eastern Time (US & Canada)
568815280903864321;negative;0.6652;Can't Tell;0.3348;United;robthecameraman;;@united we are on two more flights today, let's hope the kit does not get the same treatment!! http://t.co/Pd3nbAAkxH;2015-02-20 08:51:45 -0800;Tetbury;London
568815263900180480;positive;1.0;;;United;Gouwerijn;;@united thnx!;2015-02-20 08:51:41 -0800;Alphen aan den Rijn;Amsterdam
568813570709782529;neutral;0.6915;;0.0;United;_mhertz;;@united just emailed Jim Compton and Jeff Smisek so hopefully you pay attention now;2015-02-20 08:44:57 -0800;;Pacific Time (US & Canada)
568813431962226688;negative;1.0;Can't Tell;1.0;United;_mhertz;;@united I hope you have a solution or insurance to cover this issue;2015-02-20 08:44:24 -0800;;Pacific Time (US & Canada)
568813356296982528;negative;1.0;Customer Service Issue;1.0;United;_mhertz;;@united customer service has no solution and now we might miss a show because of them;2015-02-20 08:44:06 -0800;;Pacific Time (US & Canada)
568813269906890753;negative;1.0;Late Flight;0.6716;United;_mhertz;;@united deserves to go bankrupt. Just delayed an outbound flight with no info on the connecting flight that we're going to miss;2015-02-20 08:43:46 -0800;;Pacific Time (US & Canada)
568811854216105984;neutral;0.6403;;0.0;United;karenharbert;;@united Do miles earned with Explorer card count toward lifetime miles?;2015-02-20 08:38:08 -0800;Columbia, MO;Eastern Time (US & Canada)
568810866830913536;neutral;0.6685;;0.0;United;lifeisabeech8;;@united what do I do if something is missing from my checked baggage?;2015-02-20 08:34:13 -0800;;Eastern Time (US & Canada)
568810700828741633;negative;1.0;Lost Luggage;1.0;United;TaylorWoot;;@United wind chill in Ithica -17 degrees, and for the trouble of losing my clothes they give me a t-shirt. I'll burn it for warmth. #united;2015-02-20 08:33:33 -0800;Easley SC;Eastern Time (US & Canada)
568810516740644864;neutral;0.6522;;0.0;United;kamaro67;;@united Frontier is currently offering their weather exceptions for this weekend. When is United?;2015-02-20 08:32:49 -0800;;Mountain Time (US & Canada)
568810180269494272;negative;1.0;Late Flight;1.0;United;JedediahBila;;@united I will be calling customer service. 2 delayed flights today now, luggage misplaced, a disaster across the board.;2015-02-20 08:31:29 -0800;New York City, baby;Eastern Time (US & Canada)
568809620019527680;negative;1.0;Late Flight;0.6781;United;admiralkate;;@united crew has been notified, passenger moved but water not fixed. Now on tarmac two hours;2015-02-20 08:29:16 -0800;;Atlantic Time (Canada)
568809617087696897;negative;1.0;Customer Service Issue;1.0;United;dlm_3;;@united that link is not helpful as it does not put me In touch with management;2015-02-20 08:29:15 -0800;Global;Eastern Time (US & Canada)
568809558786899968;positive;1.0;;;United;ticopilot;;@united as u might imagine, this former pilot was particularly touched by the gesture. Please let the FO know #keepingtraditionsalive;2015-02-20 08:29:01 -0800;Washington, DC - USA;Eastern Time (US & Canada)
568808470536962048;negative;0.6893;Can't Tell;0.3495;United;ZachHonig;;"@united @upgrd I guess the Kit Kat looks tasty... not going near that ""sandwich.""";2015-02-20 08:24:41 -0800;New York, New York;Eastern Time (US & Canada)
